ID,Category,Difficulty,Question,ChoiceA,ChoiceB,ChoiceC,ChoiceD,CorrectIndex,Hint,Tags
896,サブカル,1,漫画でキャラの驚き表現に使われる記号は？,！,＋,＝,＊,0,気持ちを強調,漫画
897,サブカル,2,アニメの「原画チェック」で確認するのは？,動きと形,声の大きさ,放送枠,制作費,0,作画監督が品質を見る,アニメ
898,サブカル,2,ゲームの「ステータス画面」で見られる情報は？,能力値,声優名,背景美術,台本内容,0,強さを表示する画面,ゲーム
899,サブカル,2,漫画の「集中線」は通常どこから伸びる？,中心点,ページ端,吹き出し,外枠,0,目立たせたい対象から放射状,漫画
900,サブカル,3,アニメ編集で「カット割り」で決まるのは？,映像のつなぎ方,声優の人数,音量の高さ,制作会社,0,テンポを大きく左右する,アニメ
901,動物,1,地球で一番大きい動物は？,シロナガスクジラ,アフリカゾウ,カバ,マッコウクジラ,0,哺乳類最大,海
902,動物,1,ペンギンが住んでいる主な地域は？,南半球,北極,砂漠,熱帯雨林,0,寒さに強い鳥,鳥類
903,動物,1,キリンの首が長い理由は？,高い葉を食べるため,走るため,泳ぐため,寒さ対策,0,草食動物の適応,哺乳類
904,動物,1,ウサギの耳が長いのは何のため？,周囲の音を聞くため,飛ぶため,泳ぐため,光を集めるため,0,敵を察知しやすい,哺乳類
905,動物,2,イルカが仲間とコミュニケーションを取る方法は？,音波,匂い,光,体毛の動き,0,クリック音などを使う,海
906,動物,2,カメが甲羅に身を隠す理由は？,外敵から守るため,飛ぶため,光合成のため,体温調整,0,防御力の象徴,爬虫類
907,動物,2,コウモリが夜に飛べる理由は？,超音波を使う,目が異常に強い,体が発光する,風を読む,0,反響で位置を把握,哺乳類
908,動物,2,アリの働きアリが主にする仕事は？,巣作りや採集,卵を産む,冬眠だけ,飛ぶための準備,0,女王アリとは役割が違う,昆虫
909,動物,2,オスのライオンにたてがみがある理由は？,身を守るため,暑さ対策,泳ぐため,仲間識別,0,戦いで首を守る,哺乳類
910,動物,2,クマが冬眠する主な理由は？,食べ物が不足するから,暑いから,天敵が増えるから,日差しが弱いから,0,冬の生存戦略,哺乳類
911,動物,3,カメレオンが色を変える主な理由は？,体温調節や気分,光を反射するため,空を飛ぶため,敵を呼ぶため,0,擬態だけではない,爬虫類
912,動物,3,ハチが仲間に餌の場所を伝える方法は？,ダンス,鳴き声,色の変化,匂いの煙,0,方向と距離を教える,昆虫
913,動物,3,魚がエラで行っていることは？,水中の酸素を取り込む,体温調整,泳ぎ方の制御,繁殖,0,空気呼吸とは異なる方法,魚類
914,動物,3,ゾウが大きな耳を持つ主な理由は？,体温を下げるため,音を遮断するため,攻撃のため,食べるため,0,血管が多く熱を逃がす,哺乳類
915,動物,1,ニワトリが朝鳴く理由は？,縄張りを主張するため,腹が減るから,太陽を探すため,風を読むため,0,オスの習性,鳥類
916,動物,1,カエルが鳴くのは何のため？,仲間や異性を呼ぶ,飛ぶため,体を温める,敵を誘う,0,繁殖行動の一つ,両生類
917,動物,2,トカゲが尻尾を切る理由は？,敵から逃げるため,走るため,泳ぐため,声を出すため,0,再生できる種類もある,爬虫類
918,動物,2,クジラが潮を吹くのは？,息をするため,泳ぐため,光を反射,敵を呼ぶ,0,肺呼吸の証拠,海
919,動物,2,ラクダのこぶの中身は？,脂肪,水,空気,骨,0,必要な時にエネルギーに変わる,哺乳類
920,動物,3,ミツバチの女王が行うのはどんな役割？,産卵,巣の掃除,外敵撃退,餌を探す,0,群れの中心的役割,昆虫
921,動物,1,ネコが喉を鳴らす時の気分は？,安心している,怒っている,眠れない,お腹が空いている,0,リラックスのサイン,哺乳類
922,動物,1,パンダの主な食べ物は？,竹,肉,魚,果物,0,ほとんどがこれ,哺乳類
923,動物,1,コアラが長時間眠る理由は？,エサの栄養が少ない,夜行性だから,暑いから,羽を休めるため,0,ユーカリはエネルギーが低い,哺乳類
924,動物,1,カピバラが温泉に入る理由は？,体温調整,餌を探すため,鳴くため,泳ぐため,0,寒さをしのぐ行動,哺乳類
925,動物,2,ナマケモノがゆっくり動く理由は？,代謝が低い,筋肉が少ない,体重が重すぎる,視力が弱い,0,省エネで生きる,哺乳類
926,動物,2,タコの足は全部で何本？,8本,6本,10本,12本,0,無脊椎動物の代表,海
927,動物,2,シマウマの縞模様は何の役に立つ？,敵を惑わす,光を反射する,餌を集める,飛ぶため,0,群れでの保護色,哺乳類
928,動物,2,イルカが眠る時の特殊な方法は？,半球睡眠,宙で寝る,完全に沈む,止まって眠る,0,脳の半分だけ眠らせる,海
929,動物,2,カモノハシが珍しい理由は？,卵を産む哺乳類,空を飛ぶ哺乳類,鳴かない哺乳類,魚を食べない哺乳類,0,数少ない単孔類,哺乳類
930,動物,2,カラスが賢い理由は？,記憶力が高い,体が軽い,飛ぶのが速い,声が大きい,0,道具を使うこともある,鳥類
931,動物,3,ホッキョクグマの毛が白く見える理由は？,光の反射,白い色素,雪がついている,体温が低い,0,実は中が透明,哺乳類
932,動物,3,チーターが速く走れる理由は？,体が軽く柔軟,耳が大きい,泳ぎが得意,体毛が短い,0,加速が動物界トップクラス,哺乳類
933,動物,3,ムササビが滑空できる理由は？,皮膜がある,羽がある,毛が伸びる,骨が軽い,0,手足の間の膜を使う,哺乳類
934,動物,3,ペリカンが大きな口袋を持つ理由は？,魚をすくうため,威嚇のため,鳴くため,呼吸のため,0,狩りに最適な形状,鳥類
935,動物,1,カメが長生きしやすい理由は？,代謝がゆっくり,空を飛ぶ,常に動き続ける,大声で鳴く,0,省エネ体質,爬虫類
936,動物,1,アリが列になって歩く理由は？,匂いの道をたどる,風を読む,音を集める,光を見るため,0,フェロモンで道を共有,昆虫
937,動物,2,フクロウが夜行性の理由は？,聴力が優れている,足が速い,体が大きい,光る目を持つため,0,暗闇でも狩りが得意,鳥類
938,動物,2,クラゲに脳がないのに動けるのは？,神経網がある,肺が大きい,光を吸う,血液が濃い,0,単純な構造で反応,海
939,動物,2,ビーバーがダムを作る理由は？,安全な住まいのため,仲間を集めるため,音を響かせるため,敵を攻撃するため,0,巣作りのための工事,哺乳類
940,動物,3,ミミズが土を豊かにする理由は？,土を耕し栄養を混ぜる,体温で温める,葉を集める,光を反射する,0,自然界の分解者,無脊椎動物
941,動物,1,フラミンゴの体がピンク色になる理由は？,食べ物の成分,太陽光,土の色,羽が生まれつき,0,エサの色素が影響,鳥類
942,動物,1,ウシが反芻する理由は？,消化を助けるため,体温調整,縄張り確認,仲間呼び,0,草を何度も消化,哺乳類
943,動物,1,モグラが地中で暮らす理由は？,掘るのが得意,光が嫌い,鳴き声が大きい,翼がある,0,前足が強い掘削用,哺乳類
944,動物,1,イルカが群れで行動する目的は？,協力して狩りをするため,音を出すため,暗闇を歩くため,光合成のため,0,社会性が高い,海
945,動物,2,ミーアキャットが立ち上がる行動は何のため？,周りを見張るため,敵を呼ぶため,体温を下げるため,泳ぐ練習,0,警戒役が存在,哺乳類
946,動物,2,ラクダが砂漠で長く生きられる理由は？,水分を効率よく使う,走るのが速い,暗闇で光る,耳が大きい,0,節水の体質,哺乳類
947,動物,2,タツノオトシゴの特徴的な繁殖行動は？,オスが卵を育てる,メスだけが移動する,空気で育てる,卵を空へ飛ばす,0,珍しい育児方法,海
948,動物,2,ウミガメの子どもが海へ向かう理由は？,本能で海を目指す,音を聞くため,色を探すため,匂いを追うため,0,孵化後すぐ海へ,爬虫類
949,動物,2,キツネが夜に活動する理由は？,夜行性の習性,太陽が嫌い,音が聞こえない,汗をかきすぎる,0,暗闇での狩りに適応,哺乳類
950,動物,2,アリクイが舌を長く使う目的は？,巣穴から虫を取る,体を冷やす,仲間と話す,光るため,0,アリを吸い出すように食べる,哺乳類
951,動物,3,ハリネズミが体を丸める理由は？,刺で守るため,暖をとるため,卵を温めるため,飛ぶ練習,0,防御姿勢,哺乳類
952,動物,3,ペンギンが群れで密集するのは？,寒さをしのぐため,敵を呼ぶため,飛ぶ準備のため,海を乾かすため,0,互いの体温で保温,鳥類
953,動物,3,ナマケモノにコケが生える理由は？,動きが遅いから,色が濃いから,鳴かないから,翼があるから,0,湿気と静止が影響,哺乳類
954,動物,3,クラゲが刺すのは何のため？,捕食や防御,泳ぐため,光を集めるため,繁殖のため,0,毒針で捕まえる,海
955,動物,1,リスが木の上に巣を作る理由は？,敵から逃げるため,鳴くため,水を集めるため,体温調整のため,0,地上より安全,哺乳類
956,動物,1,ヤギが高い所に登るのが得意なのは？,足が丈夫だから,目が強いから,鳴き声が大きいから,羽があるから,0,岩場の生活に特化,哺乳類
957,動物,2,ヒトデが再生力を持つ理由は？,体の構造が単純,毒が強い,肺が発達,骨が硬い,0,腕の一部からでも再生,海
958,動物,2,ダチョウが飛べない理由は？,体が大きく重い,羽が無い,筋肉が弱い,骨が太い,0,代わりに走る能力が高い,鳥類
959,動物,2,ムカデが毒を持つ理由は？,獲物を捕まえるため,光るため,音を聞くため,体温を調整するため,0,咬むことで防御にも使う,昆虫
960,動物,3,サルが他の仲間の毛づくろいをする目的は？,社会的な絆を強める,虫を食べるため,音を立てるため,匂いを残すため,0,群れの関係を保つ行動,哺乳類
961,動物,1,フクロウがほぼ無音で飛べる理由は？,羽の形が特殊,体重が極端に軽い,足が長い,目が大きい,0,音を立てにくい構造,鳥類
962,動物,1,シロクマの皮膚の色は？,黒色,白色,灰色,透明,0,毛は透明だが皮膚は黒い,哺乳類
963,動物,1,コウノトリが長い足を持つ理由は？,浅瀬で歩きやすい,速く走るため,飛ぶため,敵から隠れるため,0,水辺の生活に適応,鳥類
964,動物,1,カエルの皮膚がしっとりしている理由は？,呼吸に使うため,光を反射するため,敵を寄せるため,足音を消すため,0,皮膚呼吸が可能,両生類
965,動物,2,アザラシが水中で長時間潜れる理由は？,酸素を体に蓄える,肺が4つある,心臓がとても大きい,骨が軽い,0,血液に多く蓄える性質,海
966,動物,2,ラッコが貝を割るときに使うものは？,石,歯,尾,ヒレ,0,お腹の上で石を使う,哺乳類
967,動物,2,ニホンザルが温泉に入る理由は？,体を温めるため,エサを探すため,仲間を呼ぶため,声を響かせるため,0,寒さ対策,哺乳類
968,動物,2,キツツキが木をつついても脳が揺れない理由は？,首と頭が衝撃に強い,羽が支える,骨が柔らかい,胃が支える,0,特殊な衝撃吸収構造,鳥類
969,動物,2,ハトが首を振りながら歩く理由は？,視界を安定させるため,音を拾うため,仲間を呼ぶため,餌を運ぶため,0,見え方を一定にする習性,鳥類
970,動物,2,タコが狭い隙間にも入れる理由は？,骨がない,耳がない,目が大きい,色が薄い,0,体がやわらかい,海
971,動物,3,カワウソが集団で遊ぶように見えるのは？,社会的な学習のため,縄張り争い,体温維持,飛ぶ練習,0,遊びは狩りの練習でもある,哺乳類
972,動物,3,ゾウの足音が小さい理由は？,足裏がクッション状,体重が軽い,足が細い,静かに歩く習性,0,分厚い脂肪層が吸収,哺乳類
973,動物,3,ヒョウが木の上に獲物を運ぶ理由は？,他の肉食動物に奪われないように,日差しを避けるため,眠るため,匂いを隠すため,0,安全確保のため,哺乳類
974,動物,3,コブラが首を広げる理由は？,威嚇,風を集めるため,声を出すため,体温を上げるため,0,敵を追い払う行動,爬虫類
975,動物,1,カモが水に浮く理由は？,羽に油がある,足が軽い,声が大きい,目が強い,0,水を弾く羽毛,鳥類
976,動物,1,ウマが走りながら眠ることがある理由は？,立ったまま眠れる,目を閉じない,体が軽い,翼がある,0,脚にロック機能がある,哺乳類
977,動物,2,ヒトコブラクダのこぶの主成分は？,脂肪,水,空気,毛,0,砂漠でのエネルギー源,哺乳類
978,動物,2,トビウオが水面を飛ぶように移動する理由は？,敵から逃げるため,餌を探すため,仲間を呼ぶため,速く泳ぐため,0,捕食者回避の手段,海
979,動物,2,シロアリの社会で女王の役割は？,卵を産み続ける,巣を掘る,巣を守る,外敵を追う,0,非常に長寿と大産卵数,昆虫
980,動物,3,トンボが空中で静止できる理由は？,羽を独立に動かせる,体が軽い,目が大きい,足が長い,0,4枚の羽を別々に動かす,昆虫
981,動物,1,シカのオスに生えるものは？,角,羽,ひれ,牙,0,毎年生え変わるものもある,哺乳類
982,動物,1,ペリカンが水面をすくうときに使うのは？,大きな口袋,長い爪,羽の根元,足の膜,0,特徴的な捕食法,鳥類
983,動物,1,ビーバーのしっぽの主な役割は？,バランスをとる,物を切る,音を出す,獲物を捕る,0,泳ぎの安定にも使う,哺乳類
984,動物,1,ヤドカリが殻を変える理由は？,成長に合わせる,音が鳴るから,光るため,仲間を呼ぶため,0,体の大きさに合わせる,海
985,動物,2,アシカとアザラシの大きな違いは？,耳の形,体の長さ,鳴き声,毛色,0,外耳の有無が特徴,海
986,動物,2,フラミンゴが片足で立つ理由は？,体温を保つため,飛ぶ準備,狩りの合図,目を休める,0,熱の放出を減らす工夫,鳥類
987,動物,2,カバが水辺で過ごす理由は？,体温を下げるため,エサを隠すため,夜行性のため,敵を避けるため,0,皮膚が乾燥に弱い,哺乳類
988,動物,2,チンパンジーが道具を使う理由は？,餌を効率よく取るため,縄張り主張,寒さ対策,音を響かせる,0,高度な知能行動,哺乳類
989,動物,2,フグが体を膨らませる目的は？,敵から身を守るため,浮くため,餌を探すため,声を大きくするため,0,防御反応,海
990,動物,2,コアラがユーカリを主食にできる理由は？,特別な消化能力,体温が高い,目が大きい,走るのが速い,0,毒性に耐える腸内環境,哺乳類
991,動物,3,イルカの超音波は何に使われる？,位置や距離の把握,体温調整,血流測定,天候予測,0,反響で周囲を調べる,海
992,動物,3,ツノメドリのカラフルなクチバシの役割は？,繁殖期のアピール,餌を挟むため,光を反射するため,敵を追い払うため,0,鮮やかな色は配偶行動,鳥類
993,動物,3,ホタルが光る仕組みは？,化学反応,摩擦熱,電気,血液の反射,0,生物発光の代表例,昆虫
994,動物,3,オオカミが遠吠えする理由は？,仲間との連絡,敵を呼ぶ,眠気覚まし,縄張り破壊,0,広範囲に伝わる声,哺乳類
995,動物,1,ブタの嗅覚が優れている理由は？,鼻が発達している,耳が大きい,体温が高い,目が小さい,0,地中の食べ物も探せる,哺乳類
996,動物,1,ペンギンが陸でヨチヨチ歩きなのは？,足が短いから,羽が重いから,視力が弱いから,鳴き声が大きいから,0,水中生活向きの体型,鳥類
997,動物,2,サメの皮膚がザラザラしている理由は？,小さなうろこがある,乾燥している,血流が少ない,色が濃い,0,泳ぐ時の抵抗を減らす,海
998,動物,2,シロアリが木を食べられる理由は？,腸内の微生物が分解する,強い歯を持つ,温度が高い,体が軽い,0,木の成分を消化できる特殊な仕組み,昆虫
999,動物,2,オットセイが泳ぐ時に主に使うのは？,前ヒレ,後ヒレ,尾,背中,0,アザラシとは泳ぎ方が違う,海
1000,動物,3,アリが巣全体で役割分担する理由は？,社会性が高い,体が小さい,寿命が短い,移動が多い,0,高度な集団行動,昆虫
1001,エンタメ,1,映画のエンドロールで最初に表示されやすいのは？,主要キャスト,撮影場所,協賛企業,予告映像,0,物語の中心人物,映画
1002,エンタメ,1,テレビ番組で収録前に観客を盛り上げる役割は？,前説,司会,編集,演出,0,お笑いライブなどでも行われる,テレビ
1003,エンタメ,1,ライブ会場で観客が一緒に歌うことを何という？,シンガロング,ジャンプ,アンコール,リピート,0,サビでよく起こる,音楽
1004,エンタメ,1,漫画やアニメの宣伝用短い映像は？,PV,ED,OP,SE,0,作品紹介の映像,アニメ
1005,エンタメ,2,映画館で音が立体的に聞こえる仕組みは？,サラウンド,モノラル,ステレオ固定,直線音響,0,複数方向から音が出る,映画
1006,エンタメ,2,舞台で背景や装置をまとめて何と呼ぶ？,舞台美術,小道具,衣装,照明,0,空間演出全体,舞台
1007,エンタメ,2,映画館で音が立体的に聞こえる仕組みは？,サラウンド,モノラル,ステレオ固定,直線音響,0,文字や色で演出,テレビ
1008,エンタメ,2,音楽で曲の一番印象に残りやすい部分は？,サビ,イントロ,アウトロ,間奏,0,繰り返される部分,音楽
1009,エンタメ,2,映画の撮影でカメラを手持ちで撮る手法は？,ハンディ撮影,固定撮影,合成撮影,逆光撮影,0,臨場感が出る,映画
1010,エンタメ,2,舞台公演で本番前に行う通し練習は？,ゲネプロ,クランクアップ,テスト,衣装合わせ,0,本番同様に行う,舞台
1011,エンタメ,3,映画で物語の始まりを示す導入部分は？,プロローグ,クライマックス,エピローグ,ハイライト,0,世界観説明の役割,映画
1012,エンタメ,3,音楽ライブで最後に再登場して演奏することは？,アンコール,リプレイ,セカンドステージ,再放送,0,観客の拍手で行われる,音楽
1013,エンタメ,3,テレビ番組で放送時間に合わせて内容を調整する役職は？,構成作家,照明,カメラマン,音声,0,番組の流れを作る,テレビ
1014,エンタメ,3,映画で緊張感を高めるためによく使われる演出は？,BGMの変化,字幕表示,明るい照明,無音CM,0,音で感情を操作,映画
1015,エンタメ,1,音楽アルバムで最初に収録されることが多い曲は？,リード曲,最終曲,未発表曲,即興曲,0,作品の顔になる,音楽
1016,エンタメ,1,舞台で役者が観客に背を向けない立ち位置は？,正面意識,逆配置,裏向き,ランダム配置,0,声と表情を届けるため,舞台
1017,エンタメ,2,映画の撮影終了を意味する合図は？,クランクアップ,カット,スタート,アクション,0,撮影完了の言葉,映画
1018,エンタメ,2,テレビ番組の収録を円滑に進める役割は？,フロアディレクター,編集者,出演者,視聴者,0,現場の進行管理,テレビ
1019,エンタメ,2,音楽でテンポを一定に保つための基準は？,拍,音程,音色,音量,0,リズムの基本単位,音楽
1020,エンタメ,3,映画や舞台で物語の締めくくり部分は？,エピローグ,プロローグ,サビ,導入,0,物語の余韻を残す,総合
1021,エンタメ,1,ゲーム開始時に最初に表示される画面は？,タイトル画面,リザルト画面,設定画面,セーブ画面,0,最初に操作する画面,ゲーム
1022,エンタメ,1,ゲームで操作方法を確認できる項目は？,チュートリアル,エンディング,ランキング,課金画面,0,初心者向け説明,ゲーム
1023,エンタメ,1,プレイヤーの体力を表す数値は？,HP,MP,EXP,LV,0,ヒットポイントの略,ゲーム
1024,エンタメ,1,ゲームで敵を倒した報酬として得られることが多いものは？,経験値,罰金,広告,制限時間,0,成長要素の基本,ゲーム
1025,エンタメ,2,ゲームで一定時間操作できなくなる状態は？,スタン,セーブ,バフ,リセット,0,行動不能の状態異常,ゲーム
1026,エンタメ,2,難易度が上がるほど増えやすい要素は？,敵の強さ,文字数,音量,画面サイズ,0,挑戦向け調整,ゲーム
1027,エンタメ,2,ゲームで「ボス戦」の特徴は？,強敵との戦い,必ず負ける,操作不能になる,時間制限のみ,0,区切りとして配置される,ゲーム
1028,エンタメ,2,ゲーム内で能力を一時的に上げる効果は？,バフ,デバフ,セーブ,ロード,0,強化効果の総称,ゲーム
1029,エンタメ,2,アイテムを使うために必要な画面は？,インベントリ,タイトル,マップ,リザルト,0,所持品一覧,ゲーム
1030,エンタメ,2,ゲームで進行状況を保存する操作は？,セーブ,ロード,リトライ,スキップ,0,中断に必須,ゲーム
1031,エンタメ,3,ゲームでプレイヤーの選択により展開が変わる要素は？,分岐,演出,UI,色調,0,マルチエンディングなど,ゲーム
1032,エンタメ,3,ゲームの操作感に大きく影響する要素は？,レスポンス,解像度,文字数,BGM,0,入力の遅延が少ないほど良い,ゲーム
1033,エンタメ,3,ゲームでプレイヤーの選択により展開が変わる要素は？,分岐,演出,UI,色調,0,数値が極端になる,ゲーム
1034,エンタメ,3,ゲームで作者の想定外の挙動を利用する行為は？,バグ利用,正規プレイ,チュートリアル,演出,0,意図しない動作,ゲーム
1035,エンタメ,1,ゲーム中に一時停止する操作は？,ポーズ,スキップ,カット,ミュート,0,操作を止める機能,ゲーム
1036,エンタメ,1,ゲームで再挑戦することを何という？,リトライ,セーブ,アンインストール,クリア,0,失敗後の再挑戦,ゲーム
1037,エンタメ,2,ゲーム内の地形や仕掛けをまとめて何と呼ぶ？,ステージ,キャラ,UI,ログ,0,プレイ空間全体,ゲーム
1038,エンタメ,2,ゲームで獲得した実績を一覧で確認できるものは？,実績リスト,セーブデータ,設定画面,タイトル画面,0,達成要素の記録,ゲーム
1039,エンタメ,2,ゲームで制限時間内に行動する要素は？,タイム制,自動進行,放置,固定演出,0,スピードが求められる,ゲーム
1040,エンタメ,3,ゲーム体験を損なわないために重要なのは？,操作の分かりやすさ,文字の多さ,説明の長さ,色数の多さ,0,UI・UXの基本,ゲーム
1041,エンタメ,1,ゲームで操作キャラを動かす入力装置は？,コントローラー,モニター,スピーカー,ケーブル,0,ボタンやスティックで操作,ゲーム
1042,エンタメ,1,ゲームで敵に与えるダメージ量を左右する要素は？,攻撃力,画面サイズ,音量,文字数,0,数値で管理されることが多い,ゲーム
1043,エンタメ,1,ゲーム開始前に設定できることが多い項目は？,難易度,エンディング,実績,ランキング,0,プレイ体験に影響,ゲーム
1044,エンタメ,1,ゲーム中に現在地を確認できる画面は？,マップ,タイトル,リザルト,セーブ,0,迷子防止に重要,ゲーム
1045,エンタメ,2,ゲームで「コンボ」とは？,連続攻撃,一撃必殺,回復行動,防御動作,0,一定時間で回復,ゲーム
1046,エンタメ,2,ゲームで「コンボ」とは？,連続攻撃,一撃必殺,回復行動,防御動作,0,タイミングが重要,ゲーム
1047,エンタメ,2,ゲームでキャラクターの能力を一時的に下げるのは？,デバフ,バフ,セーブ,ロード,0,弱体化効果の総称,ゲーム
1048,エンタメ,2,ゲームでキャラの見た目を変える要素は？,スキン,バフ,セーブ,ログ,0,性能が変わらない場合もある,ゲーム
1049,エンタメ,2,ゲームで敵の出現位置を調整する仕組みは？,スポーン,リトライ,ロード,リセット,0,出現管理の基本,ゲーム
1050,エンタメ,2,ゲームで連続して失敗すると起こりやすいことは？,ゲームオーバー,自動クリア,レベルアップ,セーブ完了,0,再挑戦が必要,ゲーム
1051,エンタメ,3,ゲームデザインで「リスクとリターン」とは？,危険と報酬のバランス,音と映像の調整,難易度固定,説明量の調整,0,挑戦の動機づけ,ゲーム
1052,エンタメ,3,ゲームで操作の遅れを感じる原因は？,入力遅延,高難易度,演出過多,色数不足,0,レスポンス低下,ゲーム
1053,エンタメ,3,ゲームの「メタ要素」とは？,作中以外の要素,画面解像度,音質設定,操作説明,0,プレイ外の知識,ゲーム
1054,エンタメ,3,ゲームに一定の条件を追加して遊ぶ行動は？,縛りプレイ,チュートリアル,通常進行,自動操作,0,プレイヤー独自の挑戦,ゲーム
1055,エンタメ,1,ゲーム中に音量を調整する設定は？,サウンド設定,難易度設定,表示設定,操作設定,0,BGMや効果音を調整,ゲーム
1056,エンタメ,1,ゲームで一度失敗しても直前から再開できる仕組みは？,チェックポイント,タイトル画面,エンディング,プロローグ,0,遊びやすさ向上,ゲーム
1057,エンタメ,2,ゲームでプレイヤーが成長を実感しやすい要素は？,レベルアップ,演出,音量,文字装飾,0,数値変化が分かりやすい,ゲーム
1058,エンタメ,2,ゲームのUIで常に表示されることが多い情報は？,体力ゲージ,エンディング,スタッフロール,利用規約,0,プレイ中の重要情報,ゲーム
1059,エンタメ,2,ゲームで敵を避けて進む遊び方は？,ステルス,ゴリ押し,放置,自動進行,0,見つからないように進む,ゲーム
1060,エンタメ,3,ゲーム体験を長く楽しませるために重要なのは？,適度な達成感,説明の多さ,操作の複雑さ,演出の派手さ,0,継続プレイの鍵,ゲーム
1061,エンタメ,1,映画館で本編前に流れる短い宣伝映像は？,予告編,本編,エンドロール,特典映像,0,次回作などを紹介,映画
1062,エンタメ,1,テレビ番組で進行役を務める人は？,司会者,編集者,観客,照明係,0,番組の中心人物,テレビ
1063,エンタメ,1,音楽で曲の速さを表す言葉は？,テンポ,キー,コード,音域,0,BPMで表されることも,音楽
1064,エンタメ,1,舞台で役者の声を客席に届ける工夫は？,発声,衣装,色使い,立ち位置,0,マイクなしでも重要,舞台
1065,エンタメ,2,映画の撮影でカメラの動きを設計する人は？,撮影監督,音響監督,美術監督,編集者,0,映像表現の責任者,映画
1066,エンタメ,2,テレビ番組で放送順を決める作業は？,構成,照明,録音,字幕,0,番組の流れを作る,テレビ
1067,エンタメ,2,音楽ライブで観客が曲の合間に声を出す行為は？,コール,合唱,拍手,合図,0,一体感を生む,音楽
1068,エンタメ,2,舞台公演で照明の色を変える目的は？,感情表現,温度調整,視力補助,装置確認,0,雰囲気作りに重要,舞台
1069,エンタメ,2,映画で場面転換を分かりやすくする方法は？,カット,字幕,静止画,逆再生,0,編集技法の基本,映画
1070,エンタメ,2,テレビ番組の収録でNGが出た時に行うのは？,撮り直し,放送中止,即終了,編集放棄,0,完成度を上げるため,テレビ
1071,エンタメ,3,映画で物語の山場を何という？,クライマックス,プロローグ,エピローグ,導入,0,最も盛り上がる場面,映画
1072,エンタメ,3,音楽で複数の音を同時に鳴らすことは？,和音,旋律,リズム,単音,0,ハーモニーを作る,音楽
1073,エンタメ,3,舞台で役者が動く位置を事前に決めることは？,立ち稽古,読み合わせ,本読み,衣装合わせ,0,動線を確認する稽古,舞台
1074,エンタメ,3,テレビ番組で放送時間を超えないよう管理する役割は？,タイムキーパー,司会者,出演者,観客,0,進行管理の重要役,テレビ
1075,エンタメ,1,映画や舞台で物語の終わりを示す部分は？,エンディング,イントロ,サビ,中盤,0,余韻を残す役割,音楽
1076,エンタメ,1,映画や舞台で物語の終わりを示す部分は？,エンディング,イントロ,サビ,中盤,0,物語の締めくくり,総合
1077,エンタメ,2,テレビ番組で映像に文字を重ねて表示する演出は？,テロップ,ナレーション,効果音,字幕翻訳,0,情報補足や強調,テレビ
1078,エンタメ,2,音楽制作で曲の構成を考える人は？,作曲者,演奏者,観客,録音係,0,メロディやコードを作る,音楽
1079,エンタメ,2,映画の完成後に行われる最終確認作業は？,試写,本撮影,台本修正,再録音,0,関係者向け上映,映画
1080,エンタメ,3,エンタメ全般で大切とされる要素は？,観客の体験,制作時間,機材の数,説明の長さ,0,楽しさや没入感,総合
1081,エンタメ,1,映画で登場人物が話す内容を書いたものは？,台本,絵コンテ,設定資料,予告編,0,セリフや動きが書かれている,映画
1082,エンタメ,1,テレビ番組で視聴者の反応を表す数値は？,視聴率,音量,再生数,解像度,0,番組評価の指標,テレビ
1083,エンタメ,1,音楽ライブで曲と曲の間の演奏部分は？,間奏,前奏,サビ,アウトロ,0,楽器だけのこともある,音楽
1084,エンタメ,1,舞台で役者が本番前に声を出して行う準備は？,発声練習,衣装合わせ,照明確認,客入れ,0,喉を整える,舞台
1085,エンタメ,2,映画でカメラの位置や動きを事前に描いたものは？,絵コンテ,台本,予告編,字幕,0,映像設計図,映画
1086,エンタメ,2,テレビ番組で収録した映像を整理する作業は？,編集,放送,照明,構成,0,不要部分をカット,テレビ
1087,エンタメ,2,音楽で同じメロディを繰り返す部分は？,リフ,サビ,コード,転調,0,印象に残りやすい,音楽
1088,エンタメ,2,舞台公演で本番直前に行う最終確認は？,最終リハーサル,読み合わせ,初稽古,打ち上げ,0,通しで確認,舞台
1089,エンタメ,2,映画で登場人物の心情を表すためによく使われるのは？,表情,字幕,色分け,効果音のみ,0,演技の基本,映画
1090,エンタメ,2,テレビ番組で出演者以外の声を入れる演出は？,ナレーション,アフレコ,ライブ音声,効果音,0,状況説明など,テレビ
1091,エンタメ,3,音楽で曲調が途中で変わることを何という？,転調,反復,減速,強調,0,短時間で流れを見せる,映画
1092,エンタメ,3,音楽で曲調が途中で変わることを何という？,転調,反復,減速,強調,0,キーが変わる,音楽
1093,エンタメ,3,舞台で役者の動きを舞台全体で確認する稽古は？,立ち稽古,本読み,読み合わせ,衣装稽古,0,動線を確認,舞台
1094,エンタメ,2,映画の公開前に関係者向けに行う上映は？,試写会,本上映,再上映,特別版,0,最終チェック,テレビ
1095,エンタメ,1,映画で登場人物が初めて現れる場面は？,初登場,再登場,回想,結末,0,印象付けが重要,映画
1096,エンタメ,1,音楽ライブで観客が演奏に合わせて手をたたく行為は？,手拍子,合唱,掛け声,合図,0,リズムを共有,音楽
1097,エンタメ,2,舞台で衣装やメイクを含めて行う稽古は？,通し稽古,本読み,立ち稽古,初稽古,0,本番に近い形,舞台
